,0
97," Through our Pioneer Homes, our Department of Corrections, ourschools, and more, the State of Alaska can be the biggest supporter of our Alaska Grown products to ensure ouragriculture, mariculture and food processing industries have the level of business they need to sustain andexpand, and to be there when we need them! Soon, we will be introducing legislation and an AdministrativeOrder creating a Food Security Task Force to support this eﬀort"
98,”Single Largest Investment in Public Safetyhttps://gov
99,alaska
100,"gov/newsroom/2022/01/26/governor-dunleavy-addresses-alaskans-in-fourth-state-of-the-state/4/63/20/22, 9:31 PMGovernor Dunleavy Addresses Alaskans in Fourth State of the State – Mike Dunleavy“When I took oﬃce, the Department of Public Safety, our brave State Troopers and Village Public Safety Oﬃcershad been weakened through years of budget cuts"
101," In 2016, the State Troopers had lost 38 positions in just twoyears, posts were being closed around the state, and our services to rural Alaskans were being shortchanged aswell"
102," While restraining state spending elsewhere, my administration has proposed four years of increasedresources for the Department of Public Safety, and I thank the Legislature for supporting these eﬀorts"
103, We nowhave 20 more funded Trooper positions than when I took oﬃce
104, We’re on track for two full Public Safetyacademies in 2022 that could add as many as 60 Troopers to our ranks
105, We’ve added dedicated major crimesinvestigators to Western Alaska for the ﬁrst time
106, These new resources will be a game-changer
107," Four of thoseinvestigators are now based in Bethel, where we are also adding a deputy ﬁre marshal and a crime scenetechnician as well"
108,"”People First Initiative to Break Cycles of Abuse“As we announced last month, the People First initiative is the umbrella for ﬁve distinct initiatives addressing ourmost critical problems that impact our most vulnerable:domestic violence and sexual assaulthuman traﬃckingmissing and murdered Indigenous personsthe foster care systemhomelessnessThese are not top-down proposals"
109, They’ve been crafted from the ground up based upon the input of multiplestakeholders in a process that started in November 2020
110," The People First Initiative is a mix of statutory changes,additional personnel, administrative orders, technology, and increased resources to tackle these longstanding,serious problems"
111, These issues are not necessarily new
112," Many of them have been with us for so long that they’vealmost been normalized in Alaska, as almost unsolvable"
113, My administration cannot – it will not – accept thesetragic outcomes as beyond our control
114," We owe Alaskans, especially our most vulnerable, to do nothing lessthan to do everything in our power to break these vicious cycles of violence, of abuse, of despair"
