,0
129," This program is helpingemployers, like childcare and senior centers, museums, theaters and agricultural businesses,enhance their facilities and keep good jobs and services here – so let’s do more"
130,We are also continuing our work to attract new businesses from Canada with the help of our newbusiness recruitment ofﬁce in Montreal
131,"And let’s also help our most cutting-edge employers, like Northern Reliability and BetaTechnologies, become global leaders to grow our tech and climate sectors right here in Vermont"
132,"***As I have said many times, if we build the strongest Cradle to Career education system in thecountry, it will be one of the best economic development tools we could ask for"
133,And this means looking beyond a preK-12 system
134,We have worked together to increase the State’s investment in childcare by over 30% since I tookofﬁce
135," To build on that, I will propose changes to our Childcare Financial Assistance program toincrease access to quality care and learning"
136,"And alongside this focus, two years ago at my request, we started down a path toward universalhttps://governor"
137,vermont
138,"gov/press-release/governor-phil-scott-delivers-2022-state-state-addressPage 8 of 15Governor Phil Scott Delivers 2022 State of the State Address | Office of Governor Phil Scott3/20/22, 9:49 PMafterschool and summer programs"
139," Last year we joined Senator Sanders, schools and privatepartners to take some big leaps forward"
140," Through our Summer Matters initiative, we added 30,000more summer camp slots and about 240 more weeks of programming"
141," And we will do it againbecause we should be offering these opportunities to young Vermonters, year-round"
142,"***This initiative came at a time when our kids desperately needed to reconnect with friends, getoutside and just have fun"
143,"Because we must acknowledge that many of the difﬁcult decisions we made to keep people safebefore vaccines, while necessary at the time, had negative effects"
144, These are the real-lifeconsequences we must consider when thinking about returning to restrictive pandemic measures
145,"Just look at our hospitals, where many patients are sicker and getting admitted because of deferredcare"
146," Or our mental health system, where demand for crisis services has never been higher"
147,"And when it comes to our kids, who lost out on months of full in-person instruction, not to mentionmusic, drama, sports, ﬁeld trips, dances and all those normal interactions we took for granted, thispandemic has taken a signiﬁcant toll"
148,"The strain was far too much for some, sending them to the ER for mental health needs"
149," And while itwas less severe for others, the grief was still felt"
150,"Last spring, I heard directly from students about the impact of hybrid learning"
151," A 13-year-old fromFair Haven put it best: She said, “Not being able to enjoy school and socialize with friends has madea lot of us feel lonely and down"
